,id,response,cand,question,knowledge,knowledge_ans,score
409,399,"apprentice: i like to study, collect and race cars in my free time. wizard: same",NO_Q,NO_Q,"Almost as soon as automobiles had been invented, races of various sorts were organised, with the first recorded as early as 1867.",NO_Q,-1.0
410,400,harry potter is a fictional character in the harry potter series of books and films.,NO_Q,NO_Q,"The main story arc concerns Harry's struggle against Lord Voldemort, a dark wizard who intends to become immortal, overthrow the wizard governing body known as the Ministry of Magic, and subjugate all wizards and muggles, a reference term that means non-magical people.",NO_Q,-1.0
411,401,the united states has 59 protected areas known as national parks. old faithful geys,NO_Q,NO_Q,"The park is known for its wildlife and its many geothermal features, especially Old Faithful geyser, one of its most popular features.",NO_Q,-1.0
412,402,"Apprentice has a favorite color, red.",red,Apprentice's favorite color is red.,no_passages_used,[CLS],0.0
413,403,Wizard: Elvis is a legend and icon of the 20th century. He was referred,Elvis,to as the Wizard,"Contrary to popular belief, Elvis impersonators have existed since the mid-1950s, just after Elvis began his career.",[CLS],0.0
414,404,"apprentice: i love dogs, my favorite is a goldendoodle, have you ever heard",NO_Q,NO_Q,Poodles are considered to be hypoallergenic.,NO_Q,-1.0
415,405,"Apprentice: Yes, I make my own sausage with deer meat and half pork. It is",Apprentice,Apprentice makes his own sausage with deer meat and half pork,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",[CLS],0.0
416,406,wizard: i researched it on the internet.,NO_Q,NO_Q,"Late Middle Japanese (1185–1600) included changes in features that brought it closer to the modern language, and the first appearance of European loanwords.",NO_Q,-1.0
417,407,the national football league (nfl) has been around since 1920.,NO_Q,NO_Q,The television rights to broadcast National Football League (NFL) games are the most lucrative and expensive rights of any American sport.,NO_Q,-1.0
418,408,"Cheerleading is an activity wherein the participants (referred to as ""cheerleaders",Cheerleading,activity,"It can be performed to motivate sports teams, entertain the audience, or for competition.","it can be performed to motivate sports teams, entertain the audience, or for competition.",0.0
419,409,"cod liver oil is an important source of vitamin a, vitamin d, e, and omega-3",NO_Q,NO_Q,"Cod livers are processed to make cod liver oil, an important source of vitamin A, vitamin D, vitamin E, and omega-3 fatty acids (EPA and DHA).",NO_Q,-1.0
420,410,"Wizard: I hate popcorn, cause it come from corn kernels. Apprentice: Really? I",Wizard,Wizard hates popcorn because it comes from corn kernels.,"The six major types of corn are dent corn, flint corn, pod corn, popcorn, flour corn, and sweet corn.",[CLS],0.0
421,411,The Techichi is a dog that was a favorite of the Toltec civil,Techichi,dog,"No records of the Techichi are available prior to the 9th century, although dog pots from Colima, Mexico, buried as part of the western Mexico shaft tomb tradition which date back to 300 BC are thought to depict Techichis.","dog pots from colima, mexico, buried as part of the western mexico shaft tomb tradition which date back to 300 bc are thought to depict techichis",0.0
422,411,The Techichi is a dog that was a favorite of the Toltec civil,The Techichi,dog,"No records of the Techichi are available prior to the 9th century, although dog pots from Colima, Mexico, buried as part of the western Mexico shaft tomb tradition which date back to 300 BC are thought to depict Techichis.","dog pots from colima, mexico, buried as part of the western mexico shaft tomb tradition which date back to 300 bc are thought to depict techichis",0.0
423,412,Wizard: I have been hurt severally from a broken relationship. Emotional pain that,a broken relationship,a relationship,"The concept is believed to be universal, with many cultures using the same words to describe both physical pain and the feelings associated with relationship loss.",relationship loss,0.5
424,413,"elvis was born in tupelo, mississippi but moved to memphis, tennessee with his family when",NO_Q,NO_Q,"With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.",NO_Q,-1.0
425,414,"Wizard: Well, chlorophyll is the chemical that plants use for energy.",energy,What is chlorophyll used for?,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,[CLS],0.0
426,415,Wizard: I've never heard of that before. I'd love to even get three,three,how many contexts does a wizard need?,"The most common types of pin bowling include ten-pin, nine-pin, candlepin, duckpin and five-pin bowling, while in target bowling, bowls, skittles, kegel, bocce, carpet bowls, pétanque, and boules, both indoor and outdoor varieties are popular.",[CLS],0.0
427,416,"wizard: i'm not a fantasy fiction lover, but i work with people who are",NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
428,417,"Wizard: He's the author John Ray Grisham Jr., born February 8,",John Ray Grisham Jr.,John Ray Grisham,Its western border is formed by the Mississippi River.,[CLS],0.0
429,418,"J. K. Rowling was born in Yate, Gloucestershire, England, and",J. K. Rowling,JK Rowling,"Born in Yate, Gloucestershire, England, Rowling was working as a researcher and bilingual secretary for Amnesty International when she conceived the idea for the ""Harry Potter"" series while on a delayed train from Manchester to London in 1990.",[CLS],0.0
430,419,apprentice: i've never skied before. it looks dangerous.,NO_Q,NO_Q,"Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.",NO_Q,-1.0
431,420,wizard: i'm a dallas cowboys cheerleader.,NO_Q,NO_Q,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",NO_Q,-1.0
432,421,"apprentice: i like leather jackets, but i'm interested in alpaca wool.",NO_Q,NO_Q,"During the Spanish colonial era, parts of the road system were given the status of ""Camino Real"".",NO_Q,-1.0
433,422,apprentice: i love green too. it's my favorite color.,NO_Q,NO_Q,Many shades of green have been named after plants or are related to plants.,NO_Q,-1.0
434,423,apprentice: i've never seen one of the elvis impersonators that sing some of elvis,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
435,424,"Elvis Presley was an American singer, musician, and actor.",Elvis Presley,The King of Rock 'n' Roll,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",[CLS],0.0
436,425,apprentice: i'm going to try out for cheerleading.,NO_Q,NO_Q,"Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.",NO_Q,-1.0
437,426,"Dylan's Candy Bar is a chain of boutique candy shops in New York City, East",Dylan's Candy Bar,New York City,"It stocks 7,000 candies from around the world.",[CLS],0.0
438,427,Dylan Lauren is a fashion designer. His daughter owns a candy bar.,Dylan Lauren,fashion designer,"Lauren said that her goal was to ""merge fashion, art and pop candy culture"".",lauren,0.6666666666666666
439,428,wizard: i like the different shades of green within the cannabis plant variety. from the light to,NO_Q,NO_Q,"Limited evidence suggests cannabis can: reduce nausea and vomiting during chemotherapy, improve appetite in people with HIV/AIDS, and reduce chronic pain and muscle spasms.",NO_Q,-1.0
440,429,"wizard: yes, but some premmies are at greater risk for health issues like cerebral pal",NO_Q,NO_Q,These babies are known as preemies or premmies.,NO_Q,-1.0
441,430,wizard: i'm going to buy a bicycle.,NO_Q,NO_Q,"Bicycles provide numerous benefits in comparison with motor vehicles, including the sustained physical exercise involved in cycling, easier parking, increased maneuverability, and access to roads, bike paths and rural trails.",NO_Q,-1.0
442,431,"Elvis Presley's first RCA single, ""Heartbreak Hotel"", was released in",Heartbreak Hotel,Heartbreak Hotel,"Presley's first RCA single, ""Heartbreak Hotel"", was released in January 1956 and became a number one hit in the United States.","""heartbreak hotel"", was released in january 1956 and became a number one hit in the united states.",0.2666666666666667
443,432,"elvis presley was born in tupelo, mississippi, and relocated to memphis, tennessee",NO_Q,NO_Q,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",NO_Q,-1.0
444,433,"apprentice: i'm actually 2.5 years from completing a biological science degree, so i",NO_Q,NO_Q,"The scope of practice of a paramedic will vary between countries, but generally includes autonomous decision making around the emergency care of patients.",NO_Q,-1.0
445,434,"apprentice: hi, wizard. i'm wondering if you know anything about instagram. i",NO_Q,NO_Q,"Users can apply various digital filters to their images, and add locations through geotags.",NO_Q,-1.0
446,435,"wizard: yes, but it's not so severe as to cause physical damage.",NO_Q,NO_Q,"These feelings may cause physical symptoms, such as a fast heart rate and shakiness.",NO_Q,-1.0
447,436,elvis presley,NO_Q,NO_Q,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".",NO_Q,-1.0
448,437,"wizard: well, it's a lot faster and easier to ski now.",NO_Q,NO_Q,"The bottom of the short ski was either plain or covered with animal skin to aid this use, while the long ski supporting the weight of the skier was treated with animal fat in a similar manner to modern ski waxing.",NO_Q,-1.0
449,438,apprentice: i use instagram.,NO_Q,NO_Q,"Originally, a distinctive feature of Instagram was its confining of photos to a square; this was changed in August 2015, when an update started allowing users to upload media at full size.",NO_Q,-1.0
450,439,"apprentice: yes, i have been to a football game. it's a great",NO_Q,NO_Q,The team with the most points at the end of a game wins.,NO_Q,-1.0
451,440,"wizard: yes, i have. i've read them all. i like the books better",NO_Q,NO_Q,"The series has also had its share of criticism, including concern about the increasingly dark tone as the series progressed, as well as the often gruesome and graphic violence it depicts.",NO_Q,-1.0
452,441,1986,NO_Q,NO_Q,"The lineup, when first signed to Geffen Records in 1986, consisted of vocalist Axl Rose, lead guitarist Slash, rhythm guitarist Izzy Stradlin, bassist Duff McKagan, and drummer Steven Adler.",NO_Q,-1.0
