,id,response,cand,question,knowledge,knowledge_ans,score
356,326,Lebanese Maronites are known to be specifically linked to the root of Le,Lebanese Maronites,Maronites,"Instagram is a mobile, desktop, and Internet-based photo-sharing application and service that allows users to share pictures and videos either publicly, or privately to pre-approved followers.",[CLS],0.0
357,327,the mid-1950s,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
358,328,"Culkin headed back into motion pictures in 2003 with Party Monster, in which he played",2003,In what year did Culkin head back into motion pictures?,A botanist or plant scientist is a scientist who specialises in this field.,[CLS],0.0
359,329,"The ""cock rock songs"" would be released on an album called Fuckin' A in",Fuckin,Fuckin context,"Lawful hunting is distinguished from poaching, which is the illegal killing, trapping or capture of the hunted species.",[CLS],0.0
360,329,"The ""cock rock songs"" would be released on an album called Fuckin' A in","The ""cock rock songs",cock rock,"Lawful hunting is distinguished from poaching, which is the illegal killing, trapping or capture of the hunted species.",[CLS],0.0
361,329,"The ""cock rock songs"" would be released on an album called Fuckin' A in",Fuckin' A,Fuckin A,"Lawful hunting is distinguished from poaching, which is the illegal killing, trapping or capture of the hunted species.",[CLS],0.0
362,330,miklos' departure is not an album.,NO_Q,NO_Q,"Black Friday is an informal name for the day following Thanksgiving Day in the United States, the fourth Thursday of November, which has been regarded as the beginning of the country's Christmas shopping season since 1952.",NO_Q,-1.0
363,331,mcentire would be the inaugural signing for big machine's new imprint nash i,NO_Q,NO_Q,The storyline of the game dictates that players begin as Humans and try to survive a Zombie invasion.,NO_Q,-1.0
364,332,jackson w,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
365,333,Beveridge briefly served as Member of Parliament (MP) for the constituency of Berwick,Berwick,Parliamentary constituency,Cheerleading began during the late 18th century with the rebellion of male students.,[CLS],0.0
366,334,Eileen J. Garrett made contact with the spirit of Herbert Carmichael,Herbert Carmichael,the spirit,", Discovery Channel is the third most widely distributed cable channel in the United States, behind TBS and The Weather Channel; it is available in 409 million households worldwide, through its U.S. flagship channel and its various owned or licensed television channels internationally.",[CLS],0.0
367,335,mewtwo,NO_Q,NO_Q,The bow and arrow seems to have been invented in the later Paleolithic or early Mesolithic periods.,NO_Q,-1.0
368,336,wizard,NO_Q,NO_Q,"As of 2016, customers can shop online using a range of different computers and devices, including desktop computers, laptops, tablet computers and smartphones.",NO_Q,-1.0
369,337,dylan lauren,NO_Q,NO_Q,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",NO_Q,-1.0
370,338,"Nguyen independently released her first single ""I Love U"" through iTunes on February",I Love U,Love U,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.","""sweet child o' mine"",",0.0
371,338,"Nguyen independently released her first single ""I Love U"" through iTunes on February",February,In what month did Nguyen release her first single?,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.",[CLS],0.0
372,339,"Paul married her in a Roman Catholic ceremony on February 26, 1952.","February 26, 1952",When did Paul marry her?,"The NFL on CBS is the branding used for broadcasts of National Football League (NFL) games that are produced by CBS Sports, the sports division of the CBS television network in the United States.",[CLS],0.0
373,340,kurt cobain shot himself with a shotgun.,NO_Q,NO_Q,"Love has drawn public attention for her uninhibited live performances and confrontational lyrics, as well as her highly publicized personal life following her marriage to Kurt Cobain.",NO_Q,-1.0
374,341,mark c,NO_Q,NO_Q,"Users can apply various digital filters to their images, and add locations through geotags.",NO_Q,-1.0
375,342,"no, it is a privately owned company.",NO_Q,NO_Q,"Discovery Channel (known as The Discovery Channel from 1985 to 1995, and often referred to as simply Discovery) is an American basic cable and satellite television channel (which is also delivered via IPTV, terrestrial television and internet television in other parts of the world) that is the flagship television property of Discovery Communications, a publicly traded company run by CEO David Zaslav.",NO_Q,-1.0
376,343,scarlet's walk,NO_Q,NO_Q,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",NO_Q,-1.0
377,344,"mondrian was visiting the netherlands in 1914, world war i began, forcing him to remain",NO_Q,NO_Q,The Dallas Cowboys Cheerleaders are widely regarded as one of the best cheerleading squads in the NFL.,NO_Q,-1.0
378,345,mcconnell as the guitarist,NO_Q,NO_Q,"Alertness, precision, daring, self-confidence and self-discipline are mental traits that can also be developed through gymnastics.",NO_Q,-1.0
379,346,The Kinks,The Kinks,The Kinks,no_passages_used,[CLS],0.0
380,347,keane was sent off for a blatant knee-high foul on alf,NO_Q,NO_Q,"The twin albums ""Use Your Illusion I"" and ""Use Your Illusion II"" (1991) debuted at number two and number one on the ""Billboard"" 200 respectively and have sold a combined 35 million copies worldwide, including 14 million units in the United States.",NO_Q,-1.0
381,348,bobby darin was born walden robert cassotto in the east harle,NO_Q,NO_Q,"Most, but not all, residency programs have some component of basic science or clinical research.",NO_Q,-1.0
382,349,"Ruth met Helen Woodford (1897-19192) as teenagers on October 17, 1914.","October 17, 1914",When did Ruth meet Helen Woodford?,"Guns N' Roses has released six studio albums, accumulating sales of more than 100 million records worldwide, including 45 million in the United States, making them the 41st best-selling artist of all time.",[CLS],0.0
383,350,Harold Adams Innis was born in 1894 on a small livestock and dairy farm near,Harold Adams Innis,Innis was born on a small livestock and dairy farm near.,Google Chrome is a freeware web browser developed by Google.,[CLS],0.0
384,351,the suite life on deck,NO_Q,NO_Q,"The main story arc concerns Harry's struggle against Lord Voldemort, a dark wizard who intends to become immortal, overthrow the wizard governing body known as the Ministry of Magic, and subjugate all wizards and muggles, a reference term that means non-magical people.",NO_Q,-1.0
385,352,"auden began writing poems at thirteen, mostly in the styles of 19th-century romantic poet",NO_Q,NO_Q,"Lauren was inspired to create the store, which is asserted to be the ""largest unique candy store in the world"", by the Roald Dahl story of ""Willy Wonka & the Chocolate Factory"".",NO_Q,-1.0
386,353,"Deborah Jeane Palfrey, also known as the ""D.C. Madam",Deborah Jeane Palfrey,D.C. Madam,They are the principal means of transportation in many parts of the world.,[CLS],0.0
387,354,"Zubaydah ""provided significant information on two operatives, [inclu",Zubaydah,operative,"It is the opening track and lead single from the band's second album, ""Nevermind"" (1991), released on DGC Records.",[CLS],0.0
388,355,"kitty pryde was born in deerfield, illinois, to carmen and theres",NO_Q,NO_Q,"The military rank system incorporates the principles of exercising power and authority, and the military chain of command – the succession of commanders superior to subordinates through which command is exercised – constructs an important component for organized collective action.",NO_Q,-1.0
389,356,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
390,357,"Hunter had a 1957 hit record with the song ""Young Love,"" which was No.",Hunter,songwriter,"This type of sausage was culturally imported from Germany and popularized in the United States, where it became a working-class street food sold at hot dog stands and carts.",[CLS],0.0
391,357,"Hunter had a 1957 hit record with the song ""Young Love,"" which was No.",Young Love,Young Love,"This type of sausage was culturally imported from Germany and popularized in the United States, where it became a working-class street food sold at hot dog stands and carts.",[CLS],0.0
392,358,the record did not do well.,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
393,359,Robert Fleischman was hired to bring about those changes.,Robert Fleischman,who was hired to bring about those changes,"Grunge (sometimes referred to as the Seattle sound) is a subgenre of alternative rock and a subculture that emerged during the in the Pacific Northwest U.S. state of Washington, particularly in Seattle and nearby towns.",[CLS],0.0
394,360,the only thing in his favour was that at the age of thirty i wrote a letter out,NO_Q,NO_Q,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",NO_Q,-1.0
395,361,the war in iraq.,NO_Q,NO_Q,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",NO_Q,-1.0
396,362,"dara was born sandara park on november 12, 1984, in busan, south korea.",NO_Q,NO_Q,This is called outsourcing.,NO_Q,-1.0
397,363,no,NO_Q,NO_Q,"It is also not considered hunting to pursue animals without intent to kill them, as in wildlife photography, birdwatching, or scientific research activities which involve tranquilizing or tagging of animals or birds.",NO_Q,-1.0
398,364,"no, he doesn't like to paint.",NO_Q,NO_Q,"Portrait of an Army Doctor (in French Portrait d'un médecin militaire) is a 1914-15 painting by the French artist, theorist and writer Albert Gleizes.",NO_Q,-1.0
399,365,"fabolous' third album real talk was released on november 5, 2004. it debuted at",NO_Q,NO_Q,"Founded on January 30, 1960, they played their first regular-season game on September 11, 1960, as a charter member of the American Football League (AFL) which merged with the NFL in 1970.",NO_Q,-1.0
