,id,response,cand,question,knowledge,knowledge_ans,score
650,279,He recorded this song for the tribute album Common Thread: The Songs of the Eagles (release,Eagles,What band did he record for?,"On 20 July 1969, an estimated 530 million people watched the live global broadcast of the first ever humans walk on the surface of the moon (this constituted around 14% of total population of the world at the time), despite the fact that the first moonwalk took place in the middle of the night in Europe (at 02:56 in Ireland, Portugal and the United Kingdom and 03:56 in France, Germany, Italy, the Netherlands and Spain) and it was not broadcast in the Eastern Bloc except Socialist Republic of Romania and Polish People's Republic.",[CLS],0.0
651,279,He recorded this song for the tribute album Common Thread: The Songs of the Eagles (release,He,Who recorded the song for the album Common Thread?,"On 20 July 1969, an estimated 530 million people watched the live global broadcast of the first ever humans walk on the surface of the moon (this constituted around 14% of total population of the world at the time), despite the fact that the first moonwalk took place in the middle of the night in Europe (at 02:56 in Ireland, Portugal and the United Kingdom and 03:56 in France, Germany, Italy, the Netherlands and Spain) and it was not broadcast in the Eastern Bloc except Socialist Republic of Romania and Polish People's Republic.",[CLS],0.0
652,279,He recorded this song for the tribute album Common Thread: The Songs of the Eagles (release,the Eagles,What band did he record a song for?,"On 20 July 1969, an estimated 530 million people watched the live global broadcast of the first ever humans walk on the surface of the moon (this constituted around 14% of total population of the world at the time), despite the fact that the first moonwalk took place in the middle of the night in Europe (at 02:56 in Ireland, Portugal and the United Kingdom and 03:56 in France, Germany, Italy, the Netherlands and Spain) and it was not broadcast in the Eastern Bloc except Socialist Republic of Romania and Polish People's Republic.",[CLS],0.0
653,280,"Garth Brooks, who had criticized music stores selling used CDs since it led to",Garth Brooks,Who criticized music stores selling used CDs?,"College football is American football played by teams of student athletes fielded by American universities, colleges, and military academies, or Canadian football played by teams of student athletes fielded by Canadian universities.",[CLS],0.0
654,280,"Garth Brooks, who had criticized music stores selling used CDs since it led to",music stores,What did Garth Brooks criticize for selling used CDs?,"College football is American football played by teams of student athletes fielded by American universities, colleges, and military academies, or Canadian football played by teams of student athletes fielded by Canadian universities.",[CLS],0.0
655,280,"Garth Brooks, who had criticized music stores selling used CDs since it led to",used CDs,What did Garth Brooks criticize music stores selling?,"College football is American football played by teams of student athletes fielded by American universities, colleges, and military academies, or Canadian football played by teams of student athletes fielded by Canadian universities.",[CLS],0.0
656,281,The band announced on their website that guitarist Jani Liimatainen had been asked to,Jani Liimatainen,What was the name of the guitarist that was asked to join the band?,"Since the release of the first novel, ""Harry Potter and the Philosopher's Stone"", on 26 June 1997, the books have found immense popularity, critical acclaim, and commercial success worldwide.",[CLS],0.0
657,281,The band announced on their website that guitarist Jani Liimatainen had been asked to,The band,Who announced on their website that Jani Liimatainen had been asked to join them?,"Since the release of the first novel, ""Harry Potter and the Philosopher's Stone"", on 26 June 1997, the books have found immense popularity, critical acclaim, and commercial success worldwide.",[CLS],0.0
658,281,The band announced on their website that guitarist Jani Liimatainen had been asked to,their website,Where did the band announce that Jani Liimatainen had been asked to perform?,"Since the release of the first novel, ""Harry Potter and the Philosopher's Stone"", on 26 June 1997, the books have found immense popularity, critical acclaim, and commercial success worldwide.",[CLS],0.0
659,282,no.,NO_Q,NO_Q,"The ""wanting behavior"" associated with a rewarding stimulus can be increased by microinjections of dopamine and dopaminergic drugs in the dorsorostral nucleus accumbens and posterior ventral palladium.",NO_Q,-1.0
660,283,"Miles Davis recorded several albums worth of material with Parker at this time, including Question: Did",Miles Davis,Who recorded with Parker?,"Several minerals have a green color, including the emerald, which is colored green by its chromium content.",[CLS],0.0
661,283,"Miles Davis recorded several albums worth of material with Parker at this time, including Question: Did",Parker,Who did Miles Davis record with?,"Several minerals have a green color, including the emerald, which is colored green by its chromium content.",[CLS],0.0
662,283,"Miles Davis recorded several albums worth of material with Parker at this time, including Question: Did",several albums,How much material did Miles Davis record with Parker?,"Several minerals have a green color, including the emerald, which is colored green by its chromium content.",[CLS],0.0
663,283,"Miles Davis recorded several albums worth of material with Parker at this time, including Question: Did",material,Miles Davis recorded several albums worth of what?,"Several minerals have a green color, including the emerald, which is colored green by its chromium content.",[CLS],0.0
664,283,"Miles Davis recorded several albums worth of material with Parker at this time, including Question: Did",Question,What was the title of the album Miles Davis recorded?,"Several minerals have a green color, including the emerald, which is colored green by its chromium content.",[CLS],0.0
665,284,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
666,285,The fourth edition of Password (called Super Password) (1984-1989) and Ta,Password,What was the fourth edition of?,Pink is a pale red color that is named after a flower of the same name.,[CLS],0.0
667,285,The fourth edition of Password (called Super Password) (1984-1989) and Ta,Super Password,What is the fourth edition of Password called?,Pink is a pale red color that is named after a flower of the same name.,[CLS],0.0
668,285,The fourth edition of Password (called Super Password) (1984-1989) and Ta,1984-1989,When was the fourth edition of Password released?,Pink is a pale red color that is named after a flower of the same name.,[CLS],0.0
669,286,"no, i didn't realize that ireland was island",NO_Q,NO_Q,"The island has lush vegetation, a product of its mild but changeable climate which is free of extremes in temperature.",NO_Q,-1.0
670,287,David Davis was Shadow Secretary of State for the Home Department at the time of the 2005 Conservative leadership,David Davis,Who was the Shadow Secretary of State for the Home Department in 2005?,"Cheer Athletics, located in Plano, TX (near Dallas, TX), Austin, TX, Frisco, TX and Charlotte, NC and Columbus, OH is one of the largest all-star cheerleading program in the United States, with over thousands of athletes competing on 80+ teams.",[CLS],0.0
671,287,David Davis was Shadow Secretary of State for the Home Department at the time of the 2005 Conservative leadership,State,David Davis was the Shadow Secretary of what?,"Cheer Athletics, located in Plano, TX (near Dallas, TX), Austin, TX, Frisco, TX and Charlotte, NC and Columbus, OH is one of the largest all-star cheerleading program in the United States, with over thousands of athletes competing on 80+ teams.",[CLS],0.0
