,id,response,cand,question,knowledge,knowledge_ans,score
364,343,the dallas cowboys are my favorite team.,NO_Q,NO_Q,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",NO_Q,-1.0
365,344,motown struggled to find good material for many of their acts after the exit of motown,NO_Q,NO_Q,The Dallas Cowboys Cheerleaders are widely regarded as one of the best cheerleading squads in the NFL.,NO_Q,-1.0
366,345,no,NO_Q,NO_Q,"Alertness, precision, daring, self-confidence and self-discipline are mental traits that can also be developed through gymnastics.",NO_Q,-1.0
367,346,the album received only a soft release in the united kingdom and was not released in america or,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
368,347,"At $220 billion in 1990, the deficit had tripled since 1980.",$220 billion,"In 1990, the deficit had tripled since 1980 to $220 billion","The twin albums ""Use Your Illusion I"" and ""Use Your Illusion II"" (1991) debuted at number two and number one on the ""Billboard"" 200 respectively and have sold a combined 35 million copies worldwide, including 14 million units in the United States.",[CLS],0.0
369,348,The self-titled independent EP was well-received and brought the band to the,the,the band,"Most, but not all, residency programs have some component of basic science or clinical research.",[CLS],0.0
370,349,Sheila formed a female group C.O.E.D. (Chroni,C.O.E.D. (,A female group,"Guns N' Roses has released six studio albums, accumulating sales of more than 100 million records worldwide, including 45 million in the United States, making them the 41st best-selling artist of all time.",,0.0
371,350,no.,NO_Q,NO_Q,Google Chrome is a freeware web browser developed by Google.,NO_Q,-1.0
372,351,yes,NO_Q,NO_Q,"The main story arc concerns Harry's struggle against Lord Voldemort, a dark wizard who intends to become immortal, overthrow the wizard governing body known as the Ministry of Magic, and subjugate all wizards and muggles, a reference term that means non-magical people.",NO_Q,-1.0
373,352,yes.,NO_Q,NO_Q,"Lauren was inspired to create the store, which is asserted to be the ""largest unique candy store in the world"", by the Roald Dahl story of ""Willy Wonka & the Chocolate Factory"".",NO_Q,-1.0
374,353,she was campaigning for governor of washington.,NO_Q,NO_Q,They are the principal means of transportation in many parts of the world.,NO_Q,-1.0
375,354,"Despite never winning a championship Formula One Grand Prix, Amon won eight non-cham",Amon,Formula One driver,"It is the opening track and lead single from the band's second album, ""Nevermind"" (1991), released on DGC Records.",[CLS],0.0
376,355,"Day26 was founded on the Making the Band 4 Season 1 finale on August 26, 2007.",Day26,"Day26 was founded on the Making the Band 4 Season 1 finale on August 26, 2007.","The military rank system incorporates the principles of exercising power and authority, and the military chain of command – the succession of commanders superior to subordinates through which command is exercised – constructs an important component for organized collective action.",[CLS],0.0
377,355,"Day26 was founded on the Making the Band 4 Season 1 finale on August 26, 2007.",the Band 4 Season 1 finale,Day26 Records,"The military rank system incorporates the principles of exercising power and authority, and the military chain of command – the succession of commanders superior to subordinates through which command is exercised – constructs an important component for organized collective action.",[CLS],0.0
378,356,The New York Giants,The New York Giants,New York Giants,no_passages_used,[CLS],0.0
379,357,no,NO_Q,NO_Q,"This type of sausage was culturally imported from Germany and popularized in the United States, where it became a working-class street food sold at hot dog stands and carts.",NO_Q,-1.0
380,358,Black Book (2006),Black Book,Black Book context,no_passages_used,[CLS],0.0
381,359,Motion City Soundtrack,Motion City Soundtrack,Motion City Soundtrack,"Grunge (sometimes referred to as the Seattle sound) is a subgenre of alternative rock and a subculture that emerged during the in the Pacific Northwest U.S. state of Washington, particularly in Seattle and nearby towns.",[CLS],0.0
382,360,Al Kaline bypassed the minor league system and joined the Tigers directly from high school,Al Kaline,who played for the tigers?,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",[CLS],0.0
383,361,"After Annapurna, Lafaille resolved never to climb again, but during his long",Lafaille,mountaineer,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",[CLS],0.0
384,362,"nas performed at a free concert for the virginia tech student body and faculty, following the school",NO_Q,NO_Q,This is called outsourcing.,NO_Q,-1.0
385,363,no,NO_Q,NO_Q,"It is also not considered hunting to pursue animals without intent to kill them, as in wildlife photography, birdwatching, or scientific research activities which involve tranquilizing or tagging of animals or birds.",NO_Q,-1.0
386,364,"The French playwright Victorien Sardou wrote more than 70 plays, almost all",Victorien Sardou,Victorien Sardou,"Portrait of an Army Doctor (in French Portrait d'un médecin militaire) is a 1914-15 painting by the French artist, theorist and writer Albert Gleizes.",[CLS],0.0
387,365,wizard: i like the new york giants and the washington redskins.,NO_Q,NO_Q,"Founded on January 30, 1960, they played their first regular-season game on September 11, 1960, as a charter member of the American Football League (AFL) which merged with the NFL in 1970.",NO_Q,-1.0
388,366,no,NO_Q,NO_Q,"The male is called a ""buck"" and the female is a ""doe""; a young rabbit is a ""kitten"" or ""kit"".",NO_Q,-1.0
389,367,"no, i haven't.",NO_Q,NO_Q,"Blue cheese can be eaten by itself or can be spread, crumbled or melted into or over foods.",NO_Q,-1.0
390,368,"no i did not, what does arcus mean?",NO_Q,NO_Q,"Archery is the sport, practice or skill of using a bow to propel arrows.",NO_Q,-1.0
391,369,"The Jam's debut single, ""In the City""","In the City""",In the City,"Cross-country skiing is a form of skiing where skiers rely on their own locomotion to move across snow-covered terrain, rather than using ski lifts or other forms of assistance.",[CLS],0.0
392,369,"The Jam's debut single, ""In the City""",the City,In the City,"Cross-country skiing is a form of skiing where skiers rely on their own locomotion to move across snow-covered terrain, rather than using ski lifts or other forms of assistance.",[CLS],0.0
393,370,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
394,371,she starred in vidhu vinod chopra's love saga 1942,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
395,372,"Yao was pressured to enter the NBA draft in 1999 by Li Yaomin, the",1999,Yao was pressured to enter the NBA draft by Li Yaomin,"Colombia ( ; ), officially the Republic of Colombia (), is a sovereign state largely situated in the northwest of South America, with territories in Central America.",[CLS],0.0
396,372,"Yao was pressured to enter the NBA draft in 1999 by Li Yaomin, the",the,The context,"Colombia ( ; ), officially the Republic of Colombia (), is a sovereign state largely situated in the northwest of South America, with territories in Central America.","largely situated in the northwest of south america, with territories in central america.",0.0
397,373,no,NO_Q,NO_Q,"Coco Chanel is credited with popularizing cardigans for women because ""she hated how tight-necked men’s sweaters messed up her hair when she pulled them over her head.""",NO_Q,-1.0
398,374,earl anthony was a famous bowler good question! also the maximum score is 300 which is,NO_Q,NO_Q,"The term ""hambone"" has also been used to describe four consecutive strikes.",NO_Q,-1.0
399,375,"Michael Jackson was influenced by musicians including Little Richard, James Brown, Jackie Wilson, Diana Ross",Michael Jackson,"Jackson was influenced by musicians including Little Richard, James Brown, Jackie Wilson, Diana Ross","In sports, Rutgers is chiefly known for being the ""Birthplace of College Football"", hosting the first ever intercollegiate football game on November 6, 1869 in which Rutgers defeated a team from the College of New Jersey (now Princeton University) with a score of 6 runs to 4.",[CLS],0.0
400,376,"Lesh was born in Berkeley, California, and started out as a violin player. While",a violin player,musician,"It is also not considered hunting to pursue animals without intent to kill them, as in wildlife photography, birdwatching, or scientific research activities which involve tranquilizing or tagging of animals or birds.",[CLS],0.0
401,377,the band almost called it quits.,NO_Q,NO_Q,"The concept is believed to be universal, with many cultures using the same words to describe both physical pain and the feelings associated with relationship loss.",NO_Q,-1.0
402,378,"he became president and chief executive officer (ceo) of the red sox on november 15,",NO_Q,NO_Q,"Nurses may be differentiated from other health care providers by their approach to patient care, training, and scope of practice.",NO_Q,-1.0
403,379,murders happened.,NO_Q,NO_Q,"The Appalachian Mountains dominate the eastern part of the state, and the Mississippi River forms the state's western border.",NO_Q,-1.0
404,380,no.,NO_Q,NO_Q,"Cod livers are processed to make cod liver oil, an important source of vitamin A, vitamin D, vitamin E, and omega-3 fatty acids (EPA and DHA).",NO_Q,-1.0
405,381,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
406,382,Lawrence got her start as one of the scores of hopefuls on the syndicated Johnny Mann,Lawrence,She was one of the scores of hopefuls on the syndicated Johnny Mann show,"Motivation is also one's direction to behavior, or what causes a person to want to repeat a behavior.",[CLS],0.0
407,382,Lawrence got her start as one of the scores of hopefuls on the syndicated Johnny Mann,Johnny Mann,The Johnny Mann Show,"Motivation is also one's direction to behavior, or what causes a person to want to repeat a behavior.",[CLS],0.0
