,id,response,cand,question,knowledge,knowledge_ans,score
660,261,"The members branched out to solo activities once again. Starting with Miryo, ",The members,Who branched out to solo activities once again?,"Andrew Lincoln plays the show's lead character, sheriff's deputy Rick Grimes, who awakens from a coma discovering a world overrun by zombies, commonly referred to as ""walkers"".",[CLS],0.0
661,261,"The members branched out to solo activities once again. Starting with Miryo, ",solo activities,What did the members branch out to?,"Andrew Lincoln plays the show's lead character, sheriff's deputy Rick Grimes, who awakens from a coma discovering a world overrun by zombies, commonly referred to as ""walkers"".",[CLS],0.0
662,262,no,NO_Q,NO_Q,"Beginning with its third season, ""The Walking Dead"" has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",NO_Q,-1.0
663,263,Black Sabbath: The Dio Years,Black Sabbath,What is the name of the Sabbath?,"Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.",[CLS],0.0
664,263,Black Sabbath: The Dio Years,The Dio Years,What was the name of Black Sabbath?,"Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.",[CLS],0.0
665,264,Rex Ryan,Rex Ryan,Who is the name of the person who was a member of the American Football Hall of Fame?,"By the end of his life, the Mongol Empire occupied a substantial portion of Central Asia and China.",[CLS],0.0
666,265,Borlaug's programs often faced opposition by people who consider genetic crossbreed,opposition,What did people who consider genetic crossbreeds face in Borlaug's programming?,"In the Middle Ages and Renaissance, green was the color commonly associated with merchants, bankers and the gentry, while red was reserved for the nobility.",[CLS],0.0
667,265,Borlaug's programs often faced opposition by people who consider genetic crossbreed,genetic crossbreed,Borlaug's programs faced opposition from people who consider what?,"In the Middle Ages and Renaissance, green was the color commonly associated with merchants, bankers and the gentry, while red was reserved for the nobility.",[CLS],0.0
668,266,"Elgar gradually built up a reputation as a composer, chiefly of works for the",Elgar,Who built up a reputation as a composer?,"Wolf hunting is the practice of hunting gray wolves ""(Canis lupus)"" or other species of wolves.",[CLS],0.0
669,266,"Elgar gradually built up a reputation as a composer, chiefly of works for the",a reputation,What did Elgar build up as a composer?,"Wolf hunting is the practice of hunting gray wolves ""(Canis lupus)"" or other species of wolves.",[CLS],0.0
670,266,"Elgar gradually built up a reputation as a composer, chiefly of works for the",a composer,What was Elgar's reputation as?,"Wolf hunting is the practice of hunting gray wolves ""(Canis lupus)"" or other species of wolves.",[CLS],0.0
671,266,"Elgar gradually built up a reputation as a composer, chiefly of works for the",works,What type of music did Elgar compose?,"Wolf hunting is the practice of hunting gray wolves ""(Canis lupus)"" or other species of wolves.",[CLS],0.0
672,266,"Elgar gradually built up a reputation as a composer, chiefly of works for the",the,What genre of music did Elgar compose?,"Wolf hunting is the practice of hunting gray wolves ""(Canis lupus)"" or other species of wolves.",[CLS],0.0
673,267,Mayday,Mayday,What day of the week is it called?,"It comes from the Old Norse word ""skíð"" which means ""split piece of wood or firewood"".",[CLS],0.0
674,268,Holland Smith,Holland,What is the nationality of Smith?,"While professional ten-pin bowling tournaments are held in numerous countries, the sport is commonly played as a hobby by millions of people around the world.",[CLS],0.0
675,268,Holland Smith,Holland Smith,What is the name of the person who is a professional photographer?,"While professional ten-pin bowling tournaments are held in numerous countries, the sport is commonly played as a hobby by millions of people around the world.",[CLS],0.0
676,269,"John grisham is a bestselling writer, attorney and politician. He's best known",John grisham,"Who is a bestselling writer, attorney, and politician?",He practiced criminal law for about a decade and served in the House of Representatives in Mississippi from January 1984 to September 1990.,[CLS],0.0
677,269,"John grisham is a bestselling writer, attorney and politician. He's best known",attorney,"Along with writer and politician, what is John grisham's profession?",He practiced criminal law for about a decade and served in the House of Representatives in Mississippi from January 1984 to September 1990.,criminal law,0.0
678,270,Thompson has heavily criticized a number of video games and campaigned against their producers and,Thompson,Who has criticized a number of video games?,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",[CLS],0.0
679,270,Thompson has heavily criticized a number of video games and campaigned against their producers and,a number,How many video games has Thompson criticized?,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",[CLS],0.0
680,270,Thompson has heavily criticized a number of video games and campaigned against their producers and,video games,Thompson has criticized a number of what?,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",[CLS],0.0
681,270,Thompson has heavily criticized a number of video games and campaigned against their producers and,their producers,Thompson has campaigned against what?,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",[CLS],0.0
682,271,He doesn't want to do anything that complicates it for the next mayor.,He,Who doesn't want to complicate things for the next mayor?,The emergence and growth of blogs in the late 1990s coincided with the advent of web publishing tools that facilitated the posting of content by non-technical users who did not have much experience with HTML or computer programming.,[CLS],0.0
683,271,He doesn't want to do anything that complicates it for the next mayor.,anything,What does he don't want to do that makes it harder for the next mayor?,The emergence and growth of blogs in the late 1990s coincided with the advent of web publishing tools that facilitated the posting of content by non-technical users who did not have much experience with HTML or computer programming.,[CLS],0.0
684,271,He doesn't want to do anything that complicates it for the next mayor.,it,He doesn't want to complicate what for the next mayor?,The emergence and growth of blogs in the late 1990s coincided with the advent of web publishing tools that facilitated the posting of content by non-technical users who did not have much experience with HTML or computer programming.,[CLS],0.0
685,271,He doesn't want to do anything that complicates it for the next mayor.,the next mayor,He doesn't want to complicate things for whom?,The emergence and growth of blogs in the late 1990s coincided with the advent of web publishing tools that facilitated the posting of content by non-technical users who did not have much experience with HTML or computer programming.,[CLS],0.0
686,272,The Panama Papers are 11.5 million leaked documents that contained financial and attorney–client information,The Panama Papers,What are the leaked documents called?,"The documents, some dating back to the 1970s, were created by, and taken from, Panamanian law firm and corporate service provider Mossack Fonseca, and were leaked in 2015 by an anonymous source.",[CLS],0.0
687,272,The Panama Papers are 11.5 million leaked documents that contained financial and attorney–client information,11.5 million,How many leaked documents are in the Panama Papers?,"The documents, some dating back to the 1970s, were created by, and taken from, Panamanian law firm and corporate service provider Mossack Fonseca, and were leaked in 2015 by an anonymous source.",[CLS],0.0
688,272,The Panama Papers are 11.5 million leaked documents that contained financial and attorney–client information,financial and attorney–client information,What did the Panama Papers contain?,"The documents, some dating back to the 1970s, were created by, and taken from, Panamanian law firm and corporate service provider Mossack Fonseca, and were leaked in 2015 by an anonymous source.",[CLS],0.0
